#{"t_start": 1706118526.1535752, "env_id": "LunarLander-v2"}
r,l,t
-105.265078,57,45.686753
-98.198457,58,45.722831
-157.758038,66,45.761572
-149.61016,60,45.795901
-117.654625,51,45.829013
-143.703909,72,45.872354
-89.516747,87,45.926704
-148.793661,71,45.969451
5.237723,66,46.012157
-169.944797,64,46.050233
-166.942032,66,46.088169
-137.916468,65,46.127971
-92.712615,53,46.161467
7.243229,73,46.204748
-166.518075,85,46.257846
-224.776966,63,46.301296
-118.60651,67,46.343574
-108.062688,80,46.390785
-135.348126,69,46.432857
-99.807898,87,46.484624
-159.17451,69,46.52708
-122.399775,78,46.573534
-170.707414,58,46.608262
-177.627725,83,46.660236
-100.0238,58,46.694328
-101.117215,57,49.786177
-52.056743,78,49.834372
-211.583481,79,49.88241
-144.922265,54,49.916655
-143.915424,66,49.955958
-111.759543,62,49.993485
-133.881034,73,50.045766
-139.735152,62,50.082001
-332.620394,104,50.1457
-114.014729,77,50.190951
-104.670707,84,50.24223
-170.371289,74,50.286212
-149.177438,63,50.325712
-125.08697,64,50.363686
-123.218568,58,50.397892
-105.944759,54,50.432392
-158.873503,91,50.486205
-122.204097,68,50.525305
-135.852395,67,50.56901
-93.094525,54,50.600853
-175.796174,84,50.651031
-113.457548,61,50.689342
-174.983167,77,50.744901
-114.558516,52,50.776585
-476.549359,61,50.812074
-106.635695,77,50.8606
-140.774798,54,50.894752
-120.547097,60,50.929703
-115.835979,53,50.96282
-94.065987,60,51.00029
-165.376599,79,51.04791
-141.447303,67,51.088183
-129.032682,55,51.12021
-104.169796,53,51.153964
-171.453406,89,51.20617
-183.651568,69,51.248518
-127.663507,80,51.296418
-162.67727,59,51.3306
-133.164812,61,51.375725
-142.996364,85,51.424702
-136.01732,71,51.469176
-111.531214,56,51.50309
-116.824421,72,51.544762
-110.208669,65,51.585067
-117.602136,63,51.622682
-126.851836,72,51.667286
-140.604942,59,51.702924
-152.044623,77,51.747119
-152.372161,66,51.788239
-115.781933,57,51.822131
-164.606473,71,51.867138
-166.086163,82,51.918478
-86.874412,53,51.950305
-91.796673,55,51.989363
-101.499648,51,52.02587
-141.729354,60,52.060538
-115.1042,86,52.113556
-140.959537,62,52.150176
-153.417085,71,52.196276
-142.03435,88,52.247725
-127.099717,54,52.282166
-118.943116,76,52.32731
-139.509049,70,52.367569
-97.428953,84,52.419145
-96.751928,52,52.449716
-110.123808,61,52.488416
-181.140301,76,52.533321
-165.145452,68,52.572592
-174.429164,76,52.620572
-158.822258,64,52.658116
-111.480137,81,52.716207
-167.850455,73,52.760136
-126.871655,70,52.804079
-140.406299,70,52.845373
-94.813931,83,52.899893
-130.194384,76,52.94491
-182.686583,68,52.987451
-180.405179,81,53.038784
-182.286142,86,53.088534
-44.569196,90,53.144887
-133.374563,84,53.193993
-179.472391,63,53.234448
-139.437199,75,53.278937
-146.205332,61,53.316642
25.882812,79,53.36333
-151.980407,89,53.416655
-124.288452,74,53.467514
-126.588339,86,53.520369
-125.844846,71,53.562196
-46.684614,78,53.607544
-171.586883,87,53.661994
-155.083194,68,53.70188
-154.431318,74,53.748147
-118.562389,71,53.789521
-97.252413,57,53.824948
-142.537765,83,53.873795
-171.393363,80,53.923476
-148.852991,57,53.960668
-196.094301,84,54.011006
-175.07121,77,54.059369
-136.088402,60,54.095696
-163.425558,75,54.141478
-168.639054,65,54.185946
-119.878558,59,54.220486
-2.690449,64,54.26121
-146.147244,73,54.304079
-119.992514,72,54.347839
-150.14456,85,54.397718
-136.639501,56,54.430387
-180.902736,55,54.4655
-125.415581,53,54.498472
-99.735676,59,54.532376
-132.912839,72,54.577674
-111.622244,61,54.613965
-190.486956,79,54.661431
-92.629708,58,54.696711
-131.329406,75,54.740229
-141.983634,82,54.790311
-85.023753,70,54.837508
-132.462883,58,54.875886
-119.127208,64,54.916022
-173.35838,67,54.957075
-133.313019,86,55.008847
-153.200781,62,55.044596
-167.030891,59,55.081259
-113.553856,72,55.125152
-132.601876,63,55.165981
-125.658323,58,55.201371
-123.153324,53,55.232369
-116.86469,62,55.270627
-405.533008,83,55.319148
-127.672816,63,55.355792
-178.244181,69,55.398779
-89.755207,56,55.431882
-131.256081,58,55.476876
-145.210843,63,55.515492
-86.886919,56,55.548389
-137.436023,56,55.58325
-128.353006,70,55.625417
-150.769968,58,55.659052
-109.51243,57,55.695682
-156.400113,57,55.729892
-125.89855,84,55.780833
-193.6611,72,55.823272
-167.467376,63,55.860801
-190.317772,115,55.93288
-109.451684,61,55.969175
-162.759977,64,56.011876
-103.505341,53,56.043836
-116.856747,52,56.073967
-101.223235,59,56.118709
-83.194805,62,56.156095
-104.877087,62,56.194651
-133.930216,55,56.227523
-122.840211,72,56.269766
-125.907358,58,56.30613
